vid,name
无痛性口腔溃疡,无痛性口腔溃疡
痰有恶臭味,痰有恶臭味
膀胱排空不全,膀胱排空不全
乙肝e抗原（H...,乙肝e抗原（H...
病理性赌博,病理性赌博
蛋氨酸吸收不良综合征,蛋氨酸吸收不良综合征
手内肌萎缩,手内肌萎缩
颈背部肌肉痉挛,颈背部肌肉痉挛
鞘膜积水,鞘膜积水
下腹部钝痛和酸胀感,下腹部钝痛和酸胀感
瞳孔中能见到白色反光,瞳孔中能见到白色反光
青紫舌,青紫舌
慢性贫血,慢性贫血
手掌呈黑色,手掌呈黑色
眼嘴的细小皱纹,眼嘴的细小皱纹
精子凝集,精子凝集
坐骨神经痛,坐骨神经痛
睡觉时突然抽搐一下,睡觉时突然抽搐一下
球后溃疡,球后溃疡
缺乏性的兴趣和...,缺乏性的兴趣和...
镇静、麻醉剂所致昏迷,镇静、麻醉剂所致昏迷
心口灼热痛,心口灼热痛
乳腺内无痛单发...,乳腺内无痛单发...
癫痫发作,癫痫发作
良性反应性改变,良性反应性改变
黏液性水肿,黏液性水肿
耐热力降低,耐热力降低
喉部堵塞感,喉部堵塞感
头痛并呕吐,头痛并呕吐
脑缺氧,脑缺氧
气道变窄,气道变窄
菌尿,菌尿
视力障碍,视力障碍
指甲呈现黑色,指甲呈现黑色
痔块脱垂,痔块脱垂
腱索断裂,腱索断裂
系统性血管炎,系统性血管炎
牙冠呈半透明乳光色,牙冠呈半透明乳光色
嗜酒,嗜酒
脂膜炎,脂膜炎
出脚汗,出脚汗
婴儿头皮结血痂,婴儿头皮结血痂
颈部可前屈，怕仰伸,颈部可前屈，怕仰伸
叹气后舒服,叹气后舒服
唾液臭,唾液臭
乳头破碎,乳头破碎
痱疹样皮疹,痱疹样皮疹
位置觉、震动觉减退,位置觉、震动觉减退
婴儿睡觉打鼾,婴儿睡觉打鼾
臀部闪电疼痛,臀部闪电疼痛
尿蛋白,尿蛋白
女阴会阴出现红...,女阴会阴出现红...
情绪性失眠,情绪性失眠
儿童偏头痛,儿童偏头痛
息子龙,息子龙
痉挛性咳嗽,痉挛性咳嗽
耳鼓膜穿孔,耳鼓膜穿孔
食欲不振,食欲不振
发热伴关节肿痛,发热伴关节肿痛
肠蠕动减少,肠蠕动减少
掌颏反射,掌颏反射
颈肩疲劳和软组织疼痛,颈肩疲劳和软组织疼痛
虹膜新生血管与...,虹膜新生血管与...
顽固性便秘,顽固性便秘
头皮撕裂伤,头皮撕裂伤
扭转动作,扭转动作
恶心与呕吐,恶心与呕吐
复杂性醉酒,复杂性醉酒
低烧,低烧
阑尾周围脓肿,阑尾周围脓肿
湿性体质,湿性体质
类人猿型骨盆,类人猿型骨盆
南晓,南晓
两眼下视不能,两眼下视不能
中心暗点以及屈...,中心暗点以及屈...
阑尾感染,阑尾感染
萌牙延迟,萌牙延迟
垂体切除术后昏迷,垂体切除术后昏迷
眉毛外侧脱落稀疏而细,眉毛外侧脱落稀疏而细
鼻黏膜可呈颗粒...,鼻黏膜可呈颗粒...
目垢增多,目垢增多
右心衰竭,右心衰竭
拥抱反射消失,拥抱反射消失
阑尾脓肿,阑尾脓肿
低蛋白血症,低蛋白血症
阵发性或强直性惊厥,阵发性或强直性惊厥
胎膜破裂,胎膜破裂
乳房早发育,乳房早发育
胃肠道淤血,胃肠道淤血
手变短,手变短
排便不尽感,排便不尽感
肠胀气,肠胀气
痛阈降低,痛阈降低
阴道分泌物增多,阴道分泌物增多
永久性秃发,永久性秃发
血小板增多,血小板增多
指甲与肉分离,指甲与肉分离
肠麻痹,肠麻痹
肺含水量增加,肺含水量增加
长骨骨骺端钙化不全,长骨骨骺端钙化不全
血性腹水,血性腹水
乳房肿块,乳房肿块
经期浮肿,经期浮肿
肚脐痒,肚脐痒
代林彦,代林彦
浑身酸痛,浑身酸痛
脚趾痛风,脚趾痛风
上肢半屈状,上肢半屈状
闫志才,闫志才
虹膜蓝色,虹膜蓝色
颅内感染,颅内感染
巨痣症,巨痣症
辗转体位,辗转体位
中度昏迷,中度昏迷
牙龈肿痛,牙龈肿痛
寒冷刺激下皮损...,寒冷刺激下皮损...
代偿性腰椎前凸,代偿性腰椎前凸
肌肉萎缩,肌肉萎缩
足跟痛,足跟痛
“冻僵”现象,“冻僵”现象
肺性肥大,肺性肥大
尿血,尿血
二氧化碳潴留,二氧化碳潴留
骶骨囊肿,骶骨囊肿
不协调性兴奋,不协调性兴奋
糖尿病酮症酸中毒,糖尿病酮症酸中毒
妊娠纹,妊娠纹
下腹坠痛,下腹坠痛
胶冻状便,胶冻状便
浆液脓性分泌物,浆液脓性分泌物
急性溶血性尿毒综合征,急性溶血性尿毒综合征
疤痕奇痒,疤痕奇痒
肠道张力减低,肠道张力减低
失眠头痛,失眠头痛
指甲冻伤,指甲冻伤
尿滴白,尿滴白
舌头上有长时间...,舌头上有长时间...
肩周区弥散的钝...,肩周区弥散的钝...
骨外团块,骨外团块
普秃,普秃
呼吸衰竭,呼吸衰竭
不规则热,不规则热
呼吸抑制,呼吸抑制
放射性疼痛,放射性疼痛
颌下腺导管口有...,颌下腺导管口有...
眼底黄斑部的樱...,眼底黄斑部的樱...
心脏畸形,心脏畸形
足踝部光滑圆形的包块,足踝部光滑圆形的包块
不能伸展拇指,不能伸展拇指
室性早搏,室性早搏
腹部伤口流出粪便样物,腹部伤口流出粪便样物
肛门疼痛,肛门疼痛
久不消退的红色皮肤疤,久不消退的红色皮肤疤
新生儿发绀,新生儿发绀
肠道转运障碍,肠道转运障碍
粒细胞减少,粒细胞减少
瞳孔变白,瞳孔变白
斑丘疹,斑丘疹
间歇性寒颤,间歇性寒颤
脑干病变,脑干病变
牙齿结构异常,牙齿结构异常
血脂异常,血脂异常
顽固性肥胖,顽固性肥胖
血压为零,血压为零
骨间肌和鱼际肌萎缩,骨间肌和鱼际肌萎缩
眉下垂或位置低,眉下垂或位置低
子痫症状,子痫症状
小儿便秘,小儿便秘
肠鸣音亢进,肠鸣音亢进
偏侧空间忽略症,偏侧空间忽略症
食欲缺乏,食欲缺乏
鼻腔中后部出血,鼻腔中后部出血
附睾结石,附睾结石
主动脉弓右位,主动脉弓右位
构音不清,构音不清
肾无功能,肾无功能
现实解体,现实解体
思维贫乏,思维贫乏
昏睡,昏睡
啤酒肚,啤酒肚
大便频繁,大便频繁
逆行性遗忘,逆行性遗忘
软腭浅表溃疡,软腭浅表溃疡
醒后不解乏,醒后不解乏
血沉增速,血沉增速
剧痒,剧痒
精血不足,精血不足
夜尿增多,夜尿增多
气血虚弱,气血虚弱
膝关节不能完全伸直,膝关节不能完全伸直
精子稀少,精子稀少
创伤,创伤
哭泣样尖叫,哭泣样尖叫
心脏主动脉瓣返流,心脏主动脉瓣返流
晶状体膨胀增大,晶状体膨胀增大
大腿刺痛,大腿刺痛
膝关节肿大,膝关节肿大
距骨坏死,距骨坏死
产力异常,产力异常
外伤性低位截瘫,外伤性低位截瘫
眼球斑点,眼球斑点
口角皲裂,口角皲裂
反复舔吮口唇,反复舔吮口唇
震颤性肌强直，...,震颤性肌强直，...
营养师,营养师
中度吸入性损伤,中度吸入性损伤
肝结节,肝结节
阴道不规则出血,阴道不规则出血
颈髓完全性损伤,颈髓完全性损伤
舌体深裂,舌体深裂
遗精,遗精
精索静脉曲张,精索静脉曲张
牙齿裂纹,牙齿裂纹
牙疼,牙疼
剧烈头痛,剧烈头痛
上肢呈迟缓性麻痹,上肢呈迟缓性麻痹
心脏骤停,心脏骤停
纵隔淋巴结增生,纵隔淋巴结增生
耻区肿块,耻区肿块
腭部穿孔,腭部穿孔
甲状腺肿,甲状腺肿
输尿管痉挛,输尿管痉挛
颈后及肩部皮肤发硬,颈后及肩部皮肤发硬
“蝴蝶状”阴影,“蝴蝶状”阴影
脐突,脐突
外阴下坠感,外阴下坠感
眼球内陷,眼球内陷
放屁频频,放屁频频
颧面部塌陷,颧面部塌陷
老人剧烈咳嗽,老人剧烈咳嗽
外伤性出血,外伤性出血
臀沟内似夹着异...,臀沟内似夹着异...
骶部可有皮赘，...,骶部可有皮赘，...
硬下疳,硬下疳
持续性尿蛋白,持续性尿蛋白
髌周指压痛,髌周指压痛
弥漫性骨膜增厚,弥漫性骨膜增厚
动脉造影异常,动脉造影异常
手的搓丸样动作,手的搓丸样动作
脸上长斑,脸上长斑
鼻尖或鼻翼出现...,鼻尖或鼻翼出现...
大便变细形似铅笔,大便变细形似铅笔
微血管心绞痛,微血管心绞痛
压力和体位性多汗,压力和体位性多汗
酒精依赖,酒精依赖
慢性肾功能不全,慢性肾功能不全
躯体或颜面某一...,躯体或颜面某一...
舌痛,舌痛
生理性闭经,生理性闭经
用药过程中出现...,用药过程中出现...
妊娠期高血压,妊娠期高血压
浑身发冷,浑身发冷
血清降钙素水平增高,血清降钙素水平增高
分泌性腹泻,分泌性腹泻
肢体运动不协调,肢体运动不协调
下垂肩,下垂肩
尿分叉,尿分叉
面部皮肤皱纹增多,面部皮肤皱纹增多
指甲易碎,指甲易碎
口腔血泡,口腔血泡
产褥期谵妄状态,产褥期谵妄状态
出血倾向,出血倾向
脓血便,脓血便
局部静脉压痛,局部静脉压痛
死胎,死胎
刷牙出血,刷牙出血
“E”字征,“E”字征
血清睾酮浓度低下,血清睾酮浓度低下
角膜中央后部典...,角膜中央后部典...
神经质性格,神经质性格
小肠危象,小肠危象
三角韧带损伤,三角韧带损伤
象限性偏盲,象限性偏盲
胎痣,胎痣
低血糖惊厥,低血糖惊厥
颌突畸形,颌突畸形
阴囊上有白色小疙瘩,阴囊上有白色小疙瘩
面容呈灰色,面容呈灰色
下背部酸痛,下背部酸痛
脊柱的成角畸形,脊柱的成角畸形
莦锵新,莦锵新
脾虚,脾虚
行为无计划性,行为无计划性
虚寒体质,虚寒体质
泌尿系感染,泌尿系感染
体位性眩晕,体位性眩晕
尿流变细或中断,尿流变细或中断
附睾肿大发硬,附睾肿大发硬
肺血流量很多,肺血流量很多
脑脓肿,脑脓肿
精子活力低,精子活力低
牙有伸长感及触痛,牙有伸长感及触痛
幻想失去时间和...,幻想失去时间和...
胎盘植入,胎盘植入
髌骨疼痛,髌骨疼痛
甲亢面容,甲亢面容
胎位不正,胎位不正
血尿伴蛋白尿,血尿伴蛋白尿
脑白质偏少,脑白质偏少
肛门括约肌松弛,肛门括约肌松弛
紧脉,紧脉
心源性晕厥,心源性晕厥
乳房肥大,乳房肥大
累及整个腹腔的腹膜炎,累及整个腹腔的腹膜炎
肾气虚,肾气虚
免疫功能障碍,免疫功能障碍
烦渴多饮,烦渴多饮
乳头肥大,乳头肥大
胃痉挛,胃痉挛
幽门前区溃疡,幽门前区溃疡
脚后跟长骨刺,脚后跟长骨刺
侵蚀性骨破坏,侵蚀性骨破坏
腿脚浮肿,腿脚浮肿
感觉过度,感觉过度
外阴幼稚,外阴幼稚
手指麻痛,手指麻痛
上肢麻木,上肢麻木
鼻子黄色或棕色,鼻子黄色或棕色
眼睑部有明显的...,眼睑部有明显的...
嘴角降肌发育不良,嘴角降肌发育不良
胸口闪电疼痛,胸口闪电疼痛
泻药性便秘,泻药性便秘
细胞感染增大,细胞感染增大
脚气,脚气
伸舌样痴呆,伸舌样痴呆
产后无乳汁分泌,产后无乳汁分泌
小儿爱咬指甲,小儿爱咬指甲
紫癜,紫癜
乙肝e抗体（抗...,乙肝e抗体（抗...
肝昏迷,肝昏迷
小儿剧烈咳嗽,小儿剧烈咳嗽
顽固性呃逆,顽固性呃逆
角膜后胚胎环,角膜后胚胎环
新生儿嗜睡,新生儿嗜睡
意向性震颤,意向性震颤
牙槽突型,牙槽突型
新生儿呕血和便血,新生儿呕血和便血
呼气音延长,呼气音延长
鼻外部膨胀隆起,鼻外部膨胀隆起
骨髓的发育异常,骨髓的发育异常
肢端缺血,肢端缺血
局部游走性红斑,局部游走性红斑
掌心凹消失或稍隆起,掌心凹消失或稍隆起
耀光感,耀光感
小肠细菌过度生长,小肠细菌过度生长
浅表淋巴结肿大,浅表淋巴结肿大
骨髓水肿,骨髓水肿
右上腹痛,右上腹痛
颈肩痛,颈肩痛
妊娠期的生理变化,妊娠期的生理变化
乳房红肿热痛,乳房红肿热痛
浅棕色斑点,浅棕色斑点
寰枢脱位,寰枢脱位
儿童反复骨折,儿童反复骨折
胆汁淤滞,胆汁淤滞
腹直肌触及边界...,腹直肌触及边界...
味觉减退,味觉减退
呼吸气为酒味,呼吸气为酒味
鼻屎多,鼻屎多
小支气管粘膜水肿,小支气管粘膜水肿
胸廓畸形,胸廓畸形
脐窝湿润有臭味,脐窝湿润有臭味
眼前异常闪光，...,眼前异常闪光，...
吸气时出现连枷胸,吸气时出现连枷胸
舌肌麻痹,舌肌麻痹
乏力,乏力
睑结膜的巨大乳头,睑结膜的巨大乳头
氮负平衡,氮负平衡
逼尿肌反射亢进,逼尿肌反射亢进
血清免疫球蛋白可升高,血清免疫球蛋白可升高
乙肝表面抗原（...,乙肝表面抗原（...
血管痣,血管痣
腿外侧质软半球形包块,腿外侧质软半球形包块
乳房组织大块坏死,乳房组织大块坏死
晕动症,晕动症
热衰竭,热衰竭
运动性闭经,运动性闭经
眼睑松弛和上唇增厚,眼睑松弛和上唇增厚
维生素B12吸收不良,维生素B12吸收不良
鼻根部水肿,鼻根部水肿
胎盘早剥,胎盘早剥
迫害妄想,迫害妄想
神经性胃痛,神经性胃痛
肝外胆管结石,肝外胆管结石
嗜睡,嗜睡
肌肉完全断裂,肌肉完全断裂
胃移位,胃移位
Doc,Doc
凹陷瘢痕,凹陷瘢痕
肺动脉楔压（P...,肺动脉楔压（P...
牙龈肿胀,牙龈肿胀
背胀,背胀
胸腰段背部或臀...,胸腰段背部或臀...
体重增加,体重增加
热痛,热痛
肝火,肝火
食管壁增厚,食管壁增厚
大便粘腻,大便粘腻
失用性综合征,失用性综合征
内斜V征,内斜V征
膈下感染,膈下感染
头胀,头胀
HBV与HCV...,HBV与HCV...
触诊无肺动脉关闭感,触诊无肺动脉关闭感
胸部瘙痒,胸部瘙痒
眼角膜反射消失,眼角膜反射消失
溃疡外观呈火山口样,溃疡外观呈火山口样
耳内发胀,耳内发胀
儿茶酚胺分泌过量,儿茶酚胺分泌过量
孕晚期腹痛,孕晚期腹痛
胃痛,胃痛
长时间或剧烈运...,长时间或剧烈运...
腰椎膨出,腰椎膨出
脓疱,脓疱
精液稀,精液稀
淤青,淤青
反复出血,反复出血
糖激素依赖,糖激素依赖
蹲下起来后眼前发黑,蹲下起来后眼前发黑
心肌营养障碍,心肌营养障碍
免疫性溶血,免疫性溶血
伸指无力,伸指无力
面具脸,面具脸
胸痛伴呼吸困难,胸痛伴呼吸困难
小指感觉消失,小指感觉消失
心肌缺血,心肌缺血
耳朵位置低,耳朵位置低
疱疹,疱疹
前庭性共济失调,前庭性共济失调
脊髓丘脑束受压,脊髓丘脑束受压
黏膜出现出血点,黏膜出现出血点
精神变态,精神变态
舌型骨折,舌型骨折
三尖瓣狭窄,三尖瓣狭窄
耳前淋巴结肿大,耳前淋巴结肿大
尿钠排出量极低,尿钠排出量极低
两肺毛玻璃样粟...,两肺毛玻璃样粟...
乳腺肥大,乳腺肥大
耳道流血,耳道流血
初生婴儿即出现...,初生婴儿即出现...
慢性溃疡,慢性溃疡
潮红潮热,潮红潮热
外展型骨折,外展型骨折
交替使用双眼,交替使用双眼
手唇震颤,手唇震颤
窥淫癖,窥淫癖
小儿咳嗽,小儿咳嗽
月经推迟,月经推迟
螺旋形骨折,螺旋形骨折
虚汗,虚汗
维生素E缺乏,维生素E缺乏
肋间肩胛带疼痛,肋间肩胛带疼痛
打鼾,打鼾
手指不能屈伸,手指不能屈伸
食指不明原因疼痛,食指不明原因疼痛
肛门区红肿及痛性硬块,肛门区红肿及痛性硬块
中毒严重,中毒严重
斜眼抑制,斜眼抑制
偏身肌张力障碍,偏身肌张力障碍
眉弓凹陷,眉弓凹陷
豹纹状眼底,豹纹状眼底
不典型胸痛,不典型胸痛
囊肿性痤疮,囊肿性痤疮
撞击征,撞击征
子宫附件肿块,子宫附件肿块
泪液、唾液及汗...,泪液、唾液及汗...
髂窝部疼痛,髂窝部疼痛
上唇附近，鼻旁...,上唇附近，鼻旁...
肝病面容,肝病面容
乳腺随月经出现胀痛,乳腺随月经出现胀痛
毒血症,毒血症
四肢呈对称性下...,四肢呈对称性下...
咽反射亢进,咽反射亢进
肾盂扩张,肾盂扩张
消瘦,消瘦
晶状体皱缩,晶状体皱缩
毫无情感反应,毫无情感反应
胃气虚,胃气虚
XV-现象,XV-现象
鼻咽异物,鼻咽异物
婴儿脸色发黄,婴儿脸色发黄
上腹壁的中央线缺损,上腹壁的中央线缺损
乳头肌断裂,乳头肌断裂
颅压增高,颅压增高
种植播散,种植播散
肌肉撕裂,肌肉撕裂
撕脱骨折,撕脱骨折
窒息,窒息
新生儿打嗝,新生儿打嗝
卧床不起,卧床不起
婴儿枕秃,婴儿枕秃
颌骨错位,颌骨错位
情绪性胃痛,情绪性胃痛
绿色盲,绿色盲
妊娠高血压征,妊娠高血压征
小血管纤维性坏死,小血管纤维性坏死
